Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,DateTime
2005-08-02,10.00.00,,1114.0,-200.0,,922.0,410.0,689.0,225.0,1022.0,1223.0,,,,2005-08-02 10:00:00
2005-08-02,11.00.00,,1088.0,-200.0,,853.0,277.0,729.0,180.0,996.0,1122.0,,,,2005-08-02 11:00:00
2005-08-02,12.00.00,,1064.0,-200.0,,881.0,340.0,727.0,194.0,979.0,1099.0,,,,2005-08-02 12:00:00
2005-08-02,13.00.00,,1047.0,-200.0,,854.0,238.0,753.0,158.0,959.0,904.0,,,,2005-08-02 13:00:00
2005-08-02,14.00.00,,1075.0,-200.0,,920.0,323.0,726.0,184.0,992.0,1022.0,,,,2005-08-02 14:00:00
2005-08-02,15.00.00,,973.0,-200.0,,777.0,286.0,858.0,165.0,844.0,719.0,,,,2005-08-02 15:00:00
2005-08-02,16.00.00,,942.0,-200.0,,733.0,271.0,912.0,156.0,800.0,609.0,,,,2005-08-02 16:00:00
2005-08-02,17.00.00,,-200.0,-200.0,,-200.0,276.0,-200.0,172.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-08-02 17:00:00
2005-08-02,18.00.00,,-200.0,-200.0,,-200.0,295.0,-200.0,194.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-08-02 18:00:00
2005-08-02,19.00.00,,-200.0,-200.0,,-200.0,340.0,-200.0,208.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-08-02 19:00:00
2005-08-02,20.00.00,,-200.0,-200.0,,-200.0,275.0,-200.0,187.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-08-02 20:00:00
2005-08-02,21.00.00,,-200.0,-200.0,,-200.0,293.0,-200.0,187.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-08-02 21:00:00
2005-08-02,22.00.00,,-200.0,-200.0,,-200.0,157.0,-200.0,127.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-08-02 22:00:00
2005-08-02,23.00.00,,-200.0,-200.0,,-200.0,133.0,-200.0,107.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-08-02 23:00:00
2005-09-02,00.00.00,,-200.0,-200.0,,-200.0,120.0,-200.0,99.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 00:00:00
2005-09-02,01.00.00,,-200.0,-200.0,,-200.0,122.0,-200.0,100.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 01:00:00
2005-09-02,02.00.00,,-200.0,-200.0,,-200.0,80.0,-200.0,73.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 02:00:00
2005-09-02,03.00.00,,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 03:00:00
2005-09-02,04.00.00,,-200.0,-200.0,,-200.0,88.0,-200.0,83.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 04:00:00
2005-09-02,05.00.00,,-200.0,-200.0,,-200.0,109.0,-200.0,92.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 05:00:00
2005-09-02,06.00.00,,-200.0,-200.0,,-200.0,120.0,-200.0,100.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 06:00:00
2005-09-02,07.00.00,,-200.0,-200.0,,-200.0,233.0,-200.0,149.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 07:00:00
2005-09-02,08.00.00,,-200.0,-200.0,,-200.0,394.0,-200.0,231.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 08:00:00
2005-09-02,09.00.00,,-200.0,-200.0,,-200.0,424.0,-200.0,245.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 09:00:00
2005-09-02,10.00.00,,-200.0,-200.0,,-200.0,446.0,-200.0,203.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 10:00:00
2005-09-02,11.00.00,,-200.0,-200.0,,-200.0,266.0,-200.0,165.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 11:00:00
2005-09-02,12.00.00,,-200.0,-200.0,,-200.0,261.0,-200.0,168.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 12:00:00
2005-09-02,13.00.00,,-200.0,-200.0,,-200.0,220.0,-200.0,151.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 13:00:00
2005-09-02,14.00.00,,-200.0,-200.0,,-200.0,241.0,-200.0,152.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 14:00:00
2005-09-02,15.00.00,,-200.0,-200.0,,-200.0,208.0,-200.0,144.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 15:00:00
2005-09-02,16.00.00,,-200.0,-200.0,,-200.0,215.0,-200.0,148.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 16:00:00
2005-09-02,17.00.00,,-200.0,-200.0,,-200.0,257.0,-200.0,176.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 17:00:00
2005-09-02,18.00.00,,-200.0,-200.0,,-200.0,355.0,-200.0,209.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 18:00:00
2005-09-02,19.00.00,,-200.0,-200.0,,-200.0,415.0,-200.0,240.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 19:00:00
2005-09-02,20.00.00,,-200.0,-200.0,,-200.0,349.0,-200.0,223.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 20:00:00
2005-09-02,21.00.00,,-200.0,-200.0,,-200.0,254.0,-200.0,187.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 21:00:00
2005-09-02,22.00.00,,-200.0,-200.0,,-200.0,228.0,-200.0,157.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 22:00:00
2005-09-02,23.00.00,,-200.0,-200.0,,-200.0,156.0,-200.0,123.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-09-02 23:00:00
2005-10-02,00.00.00,,-200.0,-200.0,,-200.0,161.0,-200.0,126.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 00:00:00
2005-10-02,01.00.00,,-200.0,-200.0,,-200.0,123.0,-200.0,106.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 01:00:00
2005-10-02,02.00.00,,-200.0,-200.0,,-200.0,108.0,-200.0,95.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 02:00:00
2005-10-02,03.00.00,,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 03:00:00
2005-10-02,04.00.00,,-200.0,-200.0,,-200.0,95.0,-200.0,87.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 04:00:00
2005-10-02,05.00.00,,-200.0,-200.0,,-200.0,102.0,-200.0,88.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 05:00:00
2005-10-02,06.00.00,,-200.0,-200.0,,-200.0,178.0,-200.0,134.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 06:00:00
2005-10-02,07.00.00,,-200.0,-200.0,,-200.0,214.0,-200.0,156.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 07:00:00
2005-10-02,08.00.00,,-200.0,-200.0,,-200.0,492.0,-200.0,247.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 08:00:00
2005-10-02,09.00.00,,-200.0,-200.0,,-200.0,540.0,-200.0,289.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 09:00:00
2005-10-02,10.00.00,,-200.0,-200.0,,-200.0,604.0,-200.0,250.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 10:00:00
2005-10-02,11.00.00,,-200.0,-200.0,,-200.0,646.0,-200.0,232.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 11:00:00
2005-10-02,12.00.00,,-200.0,-200.0,,-200.0,418.0,-200.0,185.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 12:00:00
2005-10-02,13.00.00,,-200.0,-200.0,,-200.0,250.0,-200.0,147.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 13:00:00
2005-10-02,14.00.00,,-200.0,-200.0,,-200.0,226.0,-200.0,128.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 14:00:00
2005-10-02,15.00.00,,-200.0,-200.0,,-200.0,271.0,-200.0,131.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 15:00:00
2005-10-02,16.00.00,,-200.0,-200.0,,-200.0,288.0,-200.0,135.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 16:00:00
2005-10-02,17.00.00,,-200.0,-200.0,,-200.0,299.0,-200.0,149.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 17:00:00
2005-10-02,18.00.00,,-200.0,-200.0,,-200.0,534.0,-200.0,209.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 18:00:00
2005-10-02,19.00.00,,-200.0,-200.0,,-200.0,687.0,-200.0,243.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 19:00:00
2005-10-02,20.00.00,,-200.0,-200.0,,-200.0,1028.0,-200.0,276.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 20:00:00
2005-10-02,21.00.00,,-200.0,-200.0,,-200.0,605.0,-200.0,225.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 21:00:00
2005-10-02,22.00.00,,-200.0,-200.0,,-200.0,345.0,-200.0,194.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 22:00:00
2005-10-02,23.00.00,,-200.0,-200.0,,-200.0,255.0,-200.0,164.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-10-02 23:00:00
2005-11-02,00.00.00,,-200.0,-200.0,,-200.0,211.0,-200.0,148.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 00:00:00
2005-11-02,01.00.00,,-200.0,-200.0,,-200.0,190.0,-200.0,136.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 01:00:00
2005-11-02,02.00.00,,-200.0,-200.0,,-200.0,149.0,-200.0,116.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 02:00:00
2005-11-02,03.00.00,,-200.0,-200.0,,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 03:00:00
2005-11-02,04.00.00,,-200.0,-200.0,,-200.0,107.0,-200.0,91.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 04:00:00
2005-11-02,05.00.00,,-200.0,-200.0,,-200.0,98.0,-200.0,87.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 05:00:00
2005-11-02,06.00.00,,-200.0,-200.0,,-200.0,183.0,-200.0,123.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 06:00:00
2005-11-02,07.00.00,,-200.0,-200.0,,-200.0,224.0,-200.0,152.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 07:00:00
2005-11-02,08.00.00,,-200.0,-200.0,,-200.0,589.0,-200.0,267.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 08:00:00
2005-11-02,09.00.00,,-200.0,-200.0,,-200.0,700.0,-200.0,296.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 09:00:00
2005-11-02,10.00.00,,-200.0,-200.0,,-200.0,747.0,-200.0,291.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 10:00:00
2005-11-02,11.00.00,,-200.0,-200.0,,-200.0,746.0,-200.0,276.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 11:00:00
2005-11-02,12.00.00,,-200.0,-200.0,,-200.0,702.0,-200.0,250.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 12:00:00
2005-11-02,13.00.00,,-200.0,-200.0,,-200.0,723.0,-200.0,251.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 13:00:00
2005-11-02,14.00.00,,-200.0,-200.0,,-200.0,872.0,-200.0,275.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 14:00:00
2005-11-02,15.00.00,,-200.0,-200.0,,-200.0,1054.0,-200.0,312.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 15:00:00
2005-11-02,16.00.00,,-200.0,-200.0,,-200.0,1218.0,-200.0,340.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 16:00:00
2005-11-02,17.00.00,,-200.0,-200.0,,-200.0,1227.0,-200.0,326.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 17:00:00
2005-11-02,18.00.00,,-200.0,-200.0,,-200.0,1061.0,-200.0,284.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 18:00:00
2005-11-02,19.00.00,,-200.0,-200.0,,-200.0,1075.0,-200.0,289.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 19:00:00
2005-11-02,20.00.00,,-200.0,-200.0,,-200.0,641.0,-200.0,215.0,-200.0,-200.0,-200.0,-200.0,-200.0,2005-11-02 20:00:00
2005-11-02,21.00.00,,1521.0,-200.0,,1203.0,490.0,476.0,207.0,1400.0,2141.0,,,,2005-11-02 21:00:00
2005-11-02,22.00.00,,1428.0,-200.0,,1085.0,550.0,526.0,213.0,1268.0,2023.0,,,,2005-11-02 22:00:00
2005-11-02,23.00.00,,1463.0,-200.0,,1069.0,422.0,530.0,192.0,1279.0,1967.0,,,,2005-11-02 23:00:00
2005-12-02,00.00.00,,1494.0,-200.0,,1124.0,541.0,504.0,211.0,1313.0,1931.0,,,,2005-12-02 00:00:00
2005-12-02,01.00.00,,1462.0,-200.0,,1080.0,599.0,522.0,229.0,1274.0,1889.0,,,,2005-12-02 01:00:00
2005-12-02,02.00.00,,1326.0,-200.0,,967.0,490.0,578.0,216.0,1174.0,1699.0,,,,2005-12-02 02:00:00
2005-12-02,03.00.00,,1185.0,-200.0,,807.0,-200.0,685.0,-200.0,1051.0,1467.0,,,,2005-12-02 03:00:00
2005-12-02,04.00.00,,1154.0,-200.0,,788.0,223.0,709.0,146.0,1065.0,1390.0,,,,2005-12-02 04:00:00
2005-12-02,05.00.00,,1175.0,-200.0,,839.0,214.0,670.0,136.0,1087.0,1371.0,,,,2005-12-02 05:00:00
2005-12-02,06.00.00,,1203.0,-200.0,,870.0,274.0,641.0,156.0,1103.0,1427.0,,,,2005-12-02 06:00:00
2005-12-02,07.00.00,,1250.0,-200.0,,933.0,338.0,620.0,176.0,1144.0,1489.0,,,,2005-12-02 07:00:00
2005-12-02,08.00.00,,1321.0,-200.0,,1046.0,496.0,562.0,224.0,1263.0,1610.0,,,,2005-12-02 08:00:00
2005-12-02,09.00.00,,1323.0,-200.0,,1049.0,433.0,550.0,207.0,1290.0,1619.0,,,,2005-12-02 09:00:00
2005-12-02,10.00.00,,1381.0,-200.0,,1045.0,496.0,541.0,221.0,1307.0,1706.0,,,,2005-12-02 10:00:00
2005-12-02,11.00.00,,1480.0,-200.0,,1186.0,615.0,498.0,229.0,1382.0,1882.0,,,,2005-12-02 11:00:00
2005-12-02,12.00.00,,1485.0,-200.0,,1229.0,551.0,477.0,208.0,1450.0,1911.0,,,,2005-12-02 12:00:00
2005-12-02,13.00.00,,1522.0,-200.0,,1229.0,575.0,470.0,207.0,1488.0,1943.0,,,,2005-12-02 13:00:00
2005-12-02,14.00.00,,1570.0,-200.0,,1224.0,575.0,468.0,216.0,1448.0,2020.0,,,,2005-12-02 14:00:00
2005-12-02,15.00.00,,1507.0,-200.0,,1170.0,574.0,488.0,224.0,1392.0,1999.0,,,,2005-12-02 15:00:00
2005-12-02,16.00.00,,1540.0,-200.0,,1202.0,582.0,475.0,225.0,1440.0,2008.0,,,,2005-12-02 16:00:00
2005-12-02,17.00.00,,1556.0,-200.0,,1214.0,658.0,472.0,227.0,1435.0,2026.0,,,,2005-12-02 17:00:00
2005-12-02,18.00.00,,1707.0,-200.0,,1378.0,851.0,416.0,248.0,1637.0,2225.0,,,,2005-12-02 18:00:00
2005-12-02,19.00.00,,1766.0,-200.0,,1419.0,903.0,404.0,251.0,1659.0,2317.0,,,,2005-12-02 19:00:00
2005-12-02,20.00.00,,1846.0,-200.0,,1474.0,952.0,389.0,265.0,1712.0,2426.0,,,,2005-12-02 20:00:00
2005-12-02,21.00.00,,1795.0,-200.0,,1382.0,894.0,410.0,262.0,1609.0,2355.0,,,,2005-12-02 21:00:00
2005-12-02,22.00.00,,1755.0,-200.0,,1352.0,839.0,417.0,241.0,1587.0,2375.0,,,,2005-12-02 22:00:00
2005-12-02,23.00.00,,1738.0,-200.0,,1309.0,743.0,424.0,231.0,1543.0,2494.0,,,,2005-12-02 23:00:00
,00.00.00,,1712.0,-200.0,,1239.0,671.0,443.0,229.0,1488.0,2411.0,,,,
,01.00.00,,1751.0,-200.0,,1255.0,689.0,435.0,221.0,1541.0,2226.0,,,,
,02.00.00,,1574.0,-200.0,,1093.0,478.0,497.0,180.0,1451.0,1808.0,,,,
,03.00.00,,1458.0,-200.0,,1024.0,-200.0,530.0,-200.0,1413.0,1571.0,,,,
,04.00.00,,1515.0,-200.0,,1066.0,345.0,508.0,140.0,1430.0,1548.0,,,,
,05.00.00,,1491.0,-200.0,,1031.0,373.0,515.0,153.0,1387.0,1541.0,,,,
,06.00.00,,1453.0,-200.0,,1012.0,324.0,534.0,150.0,1348.0,1441.0,,,,
,07.00.00,,1443.0,-200.0,,1003.0,341.0,542.0,145.0,1356.0,1396.0,,,,
,08.00.00,,1473.0,-200.0,,1047.0,424.0,522.0,149.0,1420.0,1411.0,,,,
,09.00.00,,1548.0,-200.0,,1097.0,522.0,491.0,155.0,1477.0,1497.0,,,,
,10.00.00,,1586.0,-200.0,,1084.0,492.0,495.0,158.0,1473.0,1619.0,,,,
,11.00.00,,1488.0,-200.0,,1023.0,492.0,533.0,188.0,1456.0,1590.0,,,,
,12.00.00,,1220.0,-200.0,,787.0,204.0,675.0,154.0,1310.0,1163.0,,,,
,13.00.00,,1198.0,-200.0,,758.0,142.0,698.0,107.0,1277.0,1001.0,,,,
,14.00.00,,1168.0,-200.0,,836.0,118.0,666.0,92.0,1278.0,822.0,,,,
,15.00.00,,1149.0,-200.0,,917.0,126.0,616.0,106.0,1293.0,773.0,,,,
,16.00.00,,1052.0,-200.0,,734.0,115.0,799.0,90.0,1109.0,588.0,,,,
,17.00.00,,1053.0,-200.0,,727.0,137.0,789.0,100.0,1081.0,610.0,,,,
,18.00.00,,1238.0,-200.0,,1037.0,212.0,583.0,132.0,1388.0,1000.0,,,,
,19.00.00,,1188.0,-200.0,,939.0,354.0,658.0,211.0,1234.0,1048.0,,,,
,20.00.00,,1150.0,-200.0,,891.0,331.0,684.0,179.0,1198.0,1002.0,,,,
,21.00.00,,984.0,-200.0,,694.0,141.0,881.0,116.0,1032.0,711.0,,,,
,22.00.00,,1111.0,-200.0,,777.0,228.0,760.0,143.0,1137.0,1024.0,,,,
,23.00.00,,1131.0,-200.0,,793.0,228.0,728.0,142.0,1173.0,1054.0,,,,
,00.00.00,,1115.0,-200.0,,778.0,203.0,749.0,135.0,1158.0,994.0,,,,
,01.00.00,,1133.0,-200.0,,811.0,215.0,708.0,136.0,1182.0,1031.0,,,,
,02.00.00,,1024.0,-200.0,,709.0,142.0,798.0,109.0,1120.0,884.0,,,,
,03.00.00,,968.0,-200.0,,639.0,-200.0,891.0,-200.0,1080.0,794.0,,,,
,04.00.00,,923.0,-200.0,,567.0,66.0,994.0,62.0,1024.0,688.0,,,,
,05.00.00,,902.0,-200.0,,548.0,54.0,1063.0,49.0,1024.0,617.0,,,,
,06.00.00,,995.0,-200.0,,646.0,121.0,895.0,81.0,1053.0,818.0,,,,
,07.00.00,,858.0,-200.0,,597.0,141.0,1054.0,104.0,857.0,690.0,,,,
,08.00.00,,1233.0,-200.0,,1030.0,388.0,619.0,176.0,1257.0,1291.0,,,,
,09.00.00,,1140.0,-200.0,,958.0,366.0,627.0,193.0,1175.0,1200.0,,,,
,10.00.00,,1096.0,-200.0,,1036.0,254.0,635.0,168.0,1043.0,1127.0,,,,
,11.00.00,,1295.0,-200.0,,1639.0,164.0,477.0,123.0,1013.0,1582.0,,,,
,12.00.00,,926.0,-200.0,,882.0,142.0,744.0,111.0,913.0,700.0,,,,
,13.00.00,,970.0,-200.0,,857.0,162.0,748.0,120.0,990.0,693.0,,,,
,14.00.00,,960.0,-200.0,,853.0,177.0,782.0,123.0,967.0,709.0,,,,
,15.00.00,,941.0,-200.0,,800.0,157.0,823.0,115.0,917.0,671.0,,,,
,16.00.00,,921.0,-200.0,,771.0,162.0,850.0,120.0,885.0,632.0,,,,
,17.00.00,,940.0,-200.0,,829.0,209.0,823.0,140.0,901.0,716.0,,,,
,18.00.00,,1036.0,-200.0,,1046.0,304.0,694.0,185.0,1044.0,1059.0,,,,
,19.00.00,,1102.0,-200.0,,1221.0,484.0,609.0,212.0,1136.0,1329.0,,,,
,20.00.00,,1035.0,-200.0,,1141.0,399.0,670.0,200.0,1018.0,1196.0,,,,
,21.00.00,,990.0,-200.0,,978.0,390.0,751.0,191.0,928.0,1131.0,,,,
,22.00.00,,950.0,-200.0,,839.0,287.0,834.0,169.0,878.0,977.0,,,,
,23.00.00,,988.0,-200.0,,839.0,202.0,803.0,139.0,936.0,963.0,,,,
,00.00.00,,884.0,-200.0,,658.0,126.0,982.0,102.0,813.0,581.0,,,,
,01.00.00,,840.0,-200.0,,597.0,87.0,1081.0,76.0,766.0,432.0,,,,
,02.00.00,,814.0,-200.0,,526.0,59.0,1228.0,56.0,740.0,352.0,,,,
,03.00.00,,821.0,-200.0,,509.0,-200.0,1235.0,-200.0,762.0,348.0,,,,
,04.00.00,,802.0,-200.0,,440.0,31.0,1413.0,30.0,738.0,312.0,,,,
,05.00.00,,805.0,-200.0,,437.0,28.0,1491.0,28.0,738.0,296.0,,,,
,06.00.00,,850.0,-200.0,,529.0,64.0,1183.0,56.0,780.0,385.0,,,,
,07.00.00,,913.0,-200.0,,619.0,123.0,1018.0,94.0,834.0,586.0,,,,
,08.00.00,,1047.0,-200.0,,844.0,363.0,784.0,196.0,979.0,987.0,,,,
,09.00.00,,1055.0,-200.0,,899.0,416.0,731.0,220.0,1017.0,1035.0,,,,
,10.00.00,,974.0,-200.0,,778.0,286.0,832.0,168.0,905.0,782.0,,,,
,11.00.00,,863.0,-200.0,,669.0,198.0,993.0,133.0,776.0,511.0,,,,
,12.00.00,,889.0,-200.0,,734.0,216.0,942.0,134.0,801.0,566.0,,,,
,13.00.00,,906.0,-200.0,,790.0,211.0,893.0,138.0,837.0,642.0,,,,
,14.00.00,,874.0,-200.0,,751.0,199.0,918.0,135.0,792.0,591.0,,,,
,15.00.00,,849.0,-200.0,,680.0,161.0,1015.0,111.0,741.0,461.0,,,,
,16.00.00,,923.0,-200.0,,761.0,218.0,909.0,124.0,840.0,609.0,,,,
,17.00.00,,962.0,-200.0,,841.0,252.0,827.0,158.0,901.0,821.0,,,,
,18.00.00,,1067.0,-200.0,,1059.0,337.0,671.0,181.0,1085.0,1163.0,,,,
,19.00.00,,1125.0,-200.0,,1121.0,357.0,630.0,185.0,1132.0,1405.0,,,,
,20.00.00,,1149.0,-200.0,,1124.0,410.0,623.0,187.0,1141.0,1405.0,,,,
,21.00.00,,1155.0,-200.0,,1034.0,445.0,648.0,196.0,1061.0,1429.0,,,,
,22.00.00,,1065.0,-200.0,,908.0,314.0,741.0,174.0,953.0,1284.0,,,,
,23.00.00,,1145.0,-200.0,,946.0,366.0,699.0,182.0,1015.0,1409.0,,,,
,00.00.00,,1134.0,-200.0,,912.0,336.0,707.0,182.0,999.0,1376.0,,,,
,01.00.00,,1195.0,-200.0,,1004.0,387.0,652.0,193.0,1078.0,1421.0,,,,
,02.00.00,,1141.0,-200.0,,898.0,320.0,689.0,174.0,1014.0,1356.0,,,,
,03.00.00,,1077.0,-200.0,,806.0,-200.0,725.0,-200.0,949.0,1296.0,,,,
,04.00.00,,1052.0,-200.0,,740.0,237.0,768.0,142.0,913.0,1202.0,,,,
,05.00.00,,1033.0,-200.0,,701.0,224.0,782.0,137.0,883.0,1206.0,,,,
,06.00.00,,1080.0,-200.0,,768.0,237.0,732.0,140.0,924.0,1305.0,,,,
,07.00.00,,1208.0,-200.0,,931.0,454.0,622.0,201.0,1052.0,1485.0,,,,
,08.00.00,,1363.0,-200.0,,1183.0,854.0,520.0,288.0,1273.0,1643.0,,,,
,09.00.00,,1239.0,-200.0,,1096.0,758.0,577.0,260.0,1211.0,1459.0,,,,
,10.00.00,,1044.0,-200.0,,940.0,428.0,706.0,206.0,1014.0,1152.0,,,,
,11.00.00,,956.0,-200.0,,761.0,205.0,849.0,98.0,887.0,885.0,,,,
,12.00.00,,955.0,-200.0,,725.0,205.0,890.0,138.0,880.0,770.0,,,,
,13.00.00,,997.0,-200.0,,825.0,226.0,790.0,139.0,948.0,852.0,,,,
,14.00.00,,987.0,-200.0,,810.0,199.0,801.0,137.0,939.0,830.0,,,,
,15.00.00,,1007.0,-200.0,,798.0,253.0,793.0,155.0,942.0,867.0,,,,
,16.00.00,,1025.0,-200.0,,795.0,259.0,783.0,155.0,967.0,881.0,,,,
,17.00.00,,1083.0,-200.0,,856.0,252.0,720.0,148.0,1010.0,975.0,,,,
,18.00.00,,1143.0,-200.0,,960.0,313.0,641.0,153.0,1110.0,1136.0,,,,
,19.00.00,,1288.0,-200.0,,1178.0,433.0,539.0,171.0,1300.0,1434.0,,,,
,20.00.00,,1464.0,-200.0,,1421.0,611.0,457.0,227.0,1542.0,1746.0,,,,
,21.00.00,,1341.0,-200.0,,1204.0,626.0,534.0,251.0,1294.0,1592.0,,,,
,22.00.00,,1177.0,-200.0,,1004.0,408.0,640.0,216.0,1111.0,1341.0,,,,
,23.00.00,,1089.0,-200.0,,913.0,357.0,712.0,200.0,1016.0,1208.0,,,,
,00.00.00,,1196.0,-200.0,,1014.0,375.0,643.0,192.0,1101.0,1334.0,,,,
,01.00.00,,1107.0,-200.0,,874.0,326.0,721.0,187.0,984.0,1208.0,,,,
,02.00.00,,1102.0,-200.0,,897.0,326.0,715.0,173.0,1024.0,1196.0,,,,
,03.00.00,,993.0,-200.0,,688.0,-200.0,847.0,-200.0,874.0,931.0,,,,
,04.00.00,,912.0,-200.0,,559.0,72.0,1016.0,64.0,837.0,656.0,,,,
,05.00.00,,883.0,-200.0,,496.0,49.0,1140.0,46.0,804.0,478.0,,,,
,06.00.00,,893.0,-200.0,,507.0,59.0,1111.0,51.0,794.0,489.0,,,,
,07.00.00,,1033.0,-200.0,,711.0,220.0,893.0,115.0,935.0,893.0,,,,
,08.00.00,,1222.0,-200.0,,966.0,602.0,636.0,238.0,1134.0,1322.0,,,,
,09.00.00,,1190.0,-200.0,,1000.0,485.0,624.0,202.0,1152.0,1280.0,,,,
,10.00.00,,1035.0,-200.0,,783.0,295.0,794.0,167.0,969.0,943.0,,,,
,11.00.00,,990.0,-200.0,,705.0,217.0,873.0,139.0,913.0,772.0,,,,
,12.00.00,,1011.0,-200.0,,732.0,236.0,830.0,147.0,944.0,826.0,,,,
,13.00.00,,1041.0,-200.0,,763.0,196.0,790.0,130.0,1003.0,808.0,,,,
,14.00.00,,1086.0,-200.0,,850.0,233.0,723.0,143.0,1072.0,901.0,,,,
,15.00.00,,1021.0,-200.0,,755.0,207.0,807.0,143.0,980.0,763.0,,,,
